
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
248,Tyler Larter,1990,1990,1,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,
249,Michael Latta,2014,2015,2,C,55,1,8,9,4,61,1,0,0,0,8,0,0,23,4.3,457,8:18
250,Craig Laughlin,1983,1988,6,RW,428,110,173,283,22,284,69,41,0,19,116,57,0,611,18.0,,
251,Stephen Leach,1986,1991,6,RW,246,43,54,97,-5,322,35,8,0,4,47,6,1,427,10.1,,
252,Peter LeBlanc,2014,2014,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9:26
253,Grant Ledyard,1988,1989,2,D,82,7,14,21,-3,57,5,2,0,2,8,6,0,122,5.7,,
254,Patrice Lefebvre,1999,1999,1,RW,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,34,11:11
255,Antero Lehtonen,1980,1980,1,LW,65,9,12,21,-4,14,7,2,0,1,12,0,0,101,8.9,,
256,Mikko Leinonen,1985,1985,1,C,3,0,1,1,1,2,0,0,0,0,1,0,0,5,0.0,,
257,Jean Lemieux,1976,1978,3,D,64,13,25,38,-42,4,3,10,0,1,11,14,0,108,12.0,,
258,Sami Lepisto,2008,2009,2,D,14,0,5,5,-4,18,0,0,0,0,2,3,0,15,0.0,230,16:26
259,Curtis Leschyshyn,1997,1997,1,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,
260,Bill Lesuk,1975,1975,1,LW,79,8,11,19,-34,77,5,1,2,0,8,2,1,119,6.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
261,Trevor Linden,2001,2002,2,RW,28,4,3,7,0,14,3,1,0,0,2,1,0,49,8.2,474,16:56
262,Mark Lofthouse,1978,1981,4,RW/C,141,31,30,61,-25,42,29,2,0,1,25,5,0,237,13.1,,
263,Ken Lovsin,1991,1991,1,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,
264,Dwayne Lowdermilk,1981,1981,1,D,2,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,,
265,Joe Lundrigan,1975,1975,1,D,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,,
266,Jack Lynch,1975,1979,5,D,233,18,57,75,-132,202,12,6,0,1,35,21,1,381,4.7,,
267,Paul MacDermid,1992,1993,2,RW,87,11,13,24,-11,123,10,1,0,3,13,0,0,66,16.7,,
268,Paul MacKinnon,1980,1984,5,D,147,5,23,28,-12,91,4,1,0,0,22,1,0,116,4.3,,
269,Ivan Majesky,2006,2006,1,D,57,1,8,9,-2,66,0,0,1,0,7,0,1,35,2.9,987,17:19
270,Stewart Malgunas,1996,1999,4,D,25,0,0,0,-2,20,0,0,0,0,0,0,0,10,0.0,90,9:02
271,Steve Maltais,1990,1991,2,LW,15,0,0,0,-3,4,0,0,0,0,0,0,0,14,0.0,,
272,Jason Marshall,2001,2001,1,D,5,0,0,0,-1,17,0,0,0,0,0,0,0,5,0.0,59,11:47
273,Mike Marson,1975,1979,5,LW,193,24,24,48,-87,228,19,5,0,2,19,5,0,160,15.0,,
274,Grant Martin,1986,1987,2,LW,20,0,1,1,-6,10,0,0,0,0,1,0,0,10,0.0,,
275,Dennis Maruk,1979,1983,5,C,343,182,249,431,-46,365,120,55,7,11,160,88,1,942,19.3,,
276,Jim Mathieson,1990,1990,1,D,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,
277,Alan May,1990,1994,5,RW,345,27,42,69,-19,1189,26,1,0,4,40,2,0,284,9.5,,
278,Gary McAdam,1984,1984,1,LW,24,1,5,6,0,12,1,0,0,1,5,0,0,23,4.3,,
279,Mike McEwen,1985,1985,1,D,56,11,27,38,22,42,7,4,0,3,10,17,0,151,7.3,,
280,Jim McGeough,1982,1985,2,C,15,3,0,3,-2,12,3,0,0,0,0,0,0,29,10.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
281,Walt McKechnie,1978,1978,1,C,16,4,1,5,-14,0,3,1,0,0,1,0,0,24,16.7,,
282,Jim McKenzie,2000,2000,1,LW,30,1,2,3,0,16,1,0,0,0,2,0,0,10,10.0,191,6:21
283,Don McLean,1976,1976,1,D,9,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,,
284,Jim McTaggart,1981,1982,2,D,71,3,10,13,-7,205,2,0,1,1,10,0,0,64,4.7,,
285,Gerry Meehan,1976,1979,4,C,208,65,79,144,-62,33,44,20,1,9,51,28,0,477,13.6,,
286,Dean Melanson,2002,2002,1,D,4,0,0,0,1,4,0,0,0,0,0,0,0,6,0.0,50,12:35
287,Glen Metropolit,2000,2003,4,C,101,10,37,47,10,26,9,1,0,2,21,16,0,150,6.7,1284,12:42
288,Bill Mikkelson,1975,1977,2,D,60,3,7,10,-82,54,0,3,0,0,6,1,0,49,6.1,,
289,Mike Millar,1989,1989,1,RW,18,6,3,9,-4,4,3,3,0,1,1,2,0,37,16.2,,
290,Kelly Miller,1987,1999,13,LW,940,162,246,408,75,436,130,17,15,29,204,20,22,1330,12.2,693,11:11
291,Kevin Miller,1993,1993,1,C,10,0,3,3,-4,35,0,0,0,0,3,0,0,10,0.0,,
292,Kip Miller,2003,2004,2,C,138,21,60,81,-11,26,12,9,0,6,37,22,1,163,12.9,2005,14:31
293,Graham Mink,2004,2009,3,RW,7,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,44,6:15
294,Dmitri Mironov,1999,2001,3,D,155,8,38,46,-5,114,4,4,0,1,20,16,2,218,3.7,2995,19:19
295,Doug Mohns,1975,1975,1,LW/D,75,2,19,21,-52,54,1,1,0,0,11,7,1,83,2.4,,
296,Hartland Monahan,1976,1977,2,RW,159,40,56,96,-77,72,30,9,1,6,47,8,1,279,14.3,,
297,Barrie Moore,2000,2000,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10,9:50
298,Brendan Morrison,2010,2010,1,C,74,12,30,42,23,40,9,3,0,3,25,5,0,105,11.4,1164,15:44
299,Lew Morrison,1975,1975,1,RW,18,0,4,4,-14,6,0,0,0,0,4,0,0,21,0.0,,
300,Shaone Morrisonn,2004,2010,6,D,377,9,53,62,26,405,9,0,0,3,48,0,5,232,3.9,7379,19:34
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
301,Joe Motzko,2008,2008,1,RW,8,2,2,4,1,0,2,0,0,0,2,0,0,10,20.0,100,12:27
302,Bryan Muir,2006,2007,2,D,98,11,22,33,-6,114,7,4,0,1,7,15,0,164,6.7,1904,19:25
303,Ryan Mulhern,1998,1998,1,C,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
304,Paul Mulvey,1979,1981,3,LW,187,29,37,66,-35,487,25,4,0,4,36,1,0,296,9.8,,
305,Joe Murphy,2000,2001,2,RW,43,6,13,19,3,73,4,2,0,2,10,3,0,72,8.3,594,13:49
306,Larry Murphy,1984,1989,6,D,453,85,259,344,57,332,53,31,1,9,137,118,4,1027,8.3,,
307,Rob Murray,1990,1991,2,C,58,2,10,12,-10,77,2,0,0,0,10,0,0,37,5.4,,
308,Terry Murray,1982,1982,1,D,74,3,22,25,-14,60,3,0,0,0,20,1,1,75,4.0,,
309,Brantt Myhres,2001,2001,1,RW,5,0,0,0,0,29,0,0,0,0,0,0,0,0,,18,3:35
310,Jeff Nelson,1995,1996,2,C,43,1,7,8,1,18,1,0,0,0,7,0,0,25,4.0,,
311,Todd Nelson,1994,1994,1,D,2,1,0,1,1,2,0,1,0,1,0,0,0,1,100.0,,
312,Paul Nicholson,1975,1977,3,LW,62,4,8,12,-39,18,4,0,0,1,8,0,0,72,5.6,,
313,Andrei Nikolishin,1997,2002,6,C,407,58,113,171,20,174,48,7,3,6,89,20,4,620,9.4,5128,16:32
314,Matt Niskanen,2015,2015,1,D,58,2,16,18,6,39,0,2,0,0,12,3,1,78,2.6,1286,22:10
315,Claude Noel,1980,1980,1,C,7,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,,
316,Brad Norton,2004,2004,1,D,16,0,1,1,-4,17,0,0,0,0,1,0,0,6,0.0,205,12:50
317,Lee Norwood,1982,1983,2,D,34,7,11,18,4,139,4,3,0,1,3,8,0,39,17.9,,
318,Jiri Novotny,2007,2007,1,C,18,0,6,6,-2,2,0,0,0,0,6,0,0,19,0.0,263,14:36
319,Milan Novy,1983,1983,1,C,73,18,30,48,1,16,15,3,0,3,23,7,0,131,13.7,,
320,Lawrence Nycholat,2007,2007,1,D,18,2,6,8,-3,12,2,0,0,0,4,2,0,22,9.1,370,20:31
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Michael Nylander,2003,2009,4,C,186,37,91,128,-15,100,21,16,0,5,60,31,0,306,12.1,3149,16:55
322,Liam O'Brien,2015,2015,1,C,13,1,1,2,4,23,1,0,0,0,1,0,0,16,6.3,98,7:32
323,Adam Oates,1997,2002,6,C,387,73,290,363,5,126,51,20,2,15,165,116,9,472,15.5,6204,21:32
324,Steven Oleksy,2013,2015,3,D,62,3,16,19,15,86,3,0,0,1,16,0,0,53,5.7,999,16:07
325,Dmitry Orlov,2012,2014,3,D,119,6,25,31,5,37,6,0,0,1,22,3,0,111,5.4,2145,18:01
326,Brooks Orpik,2015,2015,1,D,58,0,14,14,2,52,0,0,0,0,14,0,0,48,0.0,1279,22:03
327,Oskar Osala,2009,2009,1,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,17,8:43
328,Alex Ovechkin,2006,2015,10,LW,737,459,414,873,58,500,287,168,4,76,236,177,1,3720,12.3,15802,21:26
329,John Paddock,1976,1976,1,RW,8,1,1,2,-5,12,1,0,0,0,1,0,0,5,20.0,,
330,Bob Paradise,1976,1977,2,D,70,0,13,13,-44,62,0,0,0,0,13,0,0,41,0.0,,
331,Doug Patey,1977,1979,3,RW,45,4,2,6,-16,8,4,0,0,0,2,0,0,49,8.2,,
332,Craig Patrick,1977,1979,3,RW,75,9,18,27,-19,6,7,2,0,0,13,5,0,93,9.7,,
333,Kent Paynter,1990,1991,2,D,14,1,2,3,-7,33,1,0,0,0,2,0,0,15,6.7,,
334,Pat Peake,1994,1998,5,C,134,28,41,69,3,105,17,11,0,4,27,14,0,259,10.8,,
335,Rob Pearson,1995,1995,1,RW,32,0,6,6,-6,96,0,0,0,0,5,1,0,34,0.0,,
336,Stephen Peat,2002,2006,4,RW,130,8,2,10,-16,234,8,0,0,0,2,0,0,41,19.5,733,5:38
337,Andre Peloffy,1975,1975,1,C,9,0,0,0,-8,0,0,0,0,0,0,0,0,7,0.0,,
338,Dustin Penner,2014,2014,1,LW,18,1,2,3,3,2,1,0,0,0,1,1,0,19,5.3,221,12:18
339,Mathieu Perreault,2010,2013,4,C,159,33,37,70,17,70,27,6,0,6,34,3,0,175,18.9,1879,11:49
340,Jorgen Pettersson,1986,1986,1,LW,47,8,16,24,-4,10,6,2,0,3,12,4,0,74,10.8,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
341,Matt Pettinger,2001,2008,7,LW,334,52,47,99,-44,169,33,11,8,7,32,12,3,514,10.1,4483,13:25
342,Robert Picard,1978,1980,3,D,230,42,114,156,-44,308,27,15,0,7,62,51,1,625,6.7,,
343,Michal Pivonka,1987,1999,13,C,825,181,418,599,18,478,113,56,12,27,271,137,10,1468,12.3,475,13:12
344,Steve Poapst,1996,1999,2,D,25,1,0,1,-9,8,1,0,0,1,0,0,0,13,7.7,274,12:26
345,Harvie Pocza,1980,1982,2,LW,3,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,
346,Andrej Podkonicky,2004,2004,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,7,3:34
347,Greg Polis,1979,1980,2,LW,47,13,11,24,-3,25,7,6,0,1,11,0,0,76,17.1,,
