
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
152,Matt Cullen,2007,2007,1,C,80,16,25,41,0,52,11,2,3,2,18,5,2,217,7.4,1373,17:09
153,Ray Cullen,1966,1966,1,C,8,1,3,4,,0,1,0,0,0,,,,,,,
154,Bob Cunningham,1961,1962,2,C,4,0,1,1,,0,,,,,,,,,,,
155,Ian Cushenan,1960,1960,1,D,17,0,1,1,,22,,,,,,,,,,,
156,Paul Cyr,1988,1989,2,LW,41,4,13,17,-5,43,2,1,1,0,11,2,0,72,5.6,,
157,Ulf Dahlen,1988,1990,3,LW,189,71,60,131,-5,106,39,32,0,9,37,23,0,417,17.0,,
158,Alexandre Daigle,2000,2000,1,C,58,8,18,26,-5,23,7,1,0,1,13,5,0,52,15.4,637,10:58
159,Hank Damore,1944,1944,1,C,4,1,0,1,,2,,,,,,,,,,,
160,Gord Davidson,1943,1944,2,D,51,3,6,9,,8,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Jason Dawe,2000,2002,2,RW,4,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,50,12:31
162,Nigel Dawes,2007,2009,3,LW,121,25,24,49,5,25,19,6,0,8,22,2,0,224,11.2,1524,12:35
163,Greg de Vries,2004,2004,1,D,53,3,12,15,12,37,3,0,0,0,10,1,1,58,5.2,1007,19:00
164,Billy Dea,1954,1954,1,LW,14,1,1,2,,2,,,,,,,,,,,
165,Lucien DeBlois,1978,1989,6,C,326,57,79,136,-38,297,53,4,0,6,67,10,2,494,11.5,,
166,Michael Del Zotto,2010,2014,5,D,292,26,95,121,-4,116,16,8,2,3,45,48,2,397,6.5,5973,20:27
167,Val Delory,1949,1949,1,LW,1,0,0,0,,0,,,,,,,,,,,
168,Ab DeMarco,1944,1947,4,C,180,67,86,153,,36,,,,,,,,,,,
169,Ab DeMarco,1970,1973,4,D,104,8,21,29,34,19,6,2,0,2,19,2,0,207,3.9,,
170,Tony Demers,1944,1944,1,RW,1,0,0,0,,0,,,,,,,,,,,
171,Jean-Paul Denis,1947,1950,2,RW,10,0,2,2,,2,,,,,,,,,,,
172,Vic Desjardins,1932,1932,1,C,48,3,3,6,,16,,,,,,,,,,,
173,Andre Deveaux,2012,2012,1,C,9,0,1,1,3,29,0,0,0,0,1,0,0,2,0.0,48,5:22
174,Tom Dewar,1944,1944,1,D,9,0,2,2,,4,,,,,,,,,,,
175,Raphael Diaz,2014,2014,1,D,11,1,1,2,5,4,1,0,0,0,0,1,0,18,5.6,168,15:18
176,Herb Dickenson,1952,1953,2,W,48,18,17,35,,10,,,,,,,,,,,
177,Bob Dill,1944,1945,2,D,76,15,15,30,,135,,,,,,,,,,,
178,Cecil Dillon,1931,1939,9,RW,409,160,121,281,,93,,,,,,,,,,,
179,Wayne Dillon,1976,1978,3,C,216,43,66,109,-33,58,38,5,0,3,59,7,0,346,12.4,,
180,Rob DiMaio,2000,2000,1,RW,12,1,3,4,-8,8,1,0,0,0,2,1,0,18,5.6,186,15:30
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Marcel Dionne,1987,1989,3,C,118,42,56,98,-28,80,15,27,0,4,25,31,0,307,13.7,,
182,Per Djoos,1992,1993,2,D,56,2,19,21,7,42,1,1,0,1,14,5,0,43,4.7,,
183,Gary Doak,1972,1972,1,D,49,1,10,11,16,54,1,0,0,0,10,0,0,33,3.0,,
184,Jason Doig,2000,2001,2,D,10,0,1,1,-2,22,0,0,0,0,1,0,0,4,0.0,82,8:09
185,Tie Domi,1991,1993,3,RW,82,5,4,9,-10,526,5,0,0,1,4,0,0,36,13.9,,
186,Ted Donato,2003,2003,1,LW,49,2,1,3,-1,6,2,0,0,0,1,0,0,30,6.7,419,8:33
187,Mike Donnelly,1987,1988,2,LW,22,3,3,6,-5,8,3,0,0,0,3,0,0,35,8.6,,
188,Andre Dore,1979,1985,6,D,139,8,38,46,23,153,8,0,0,1,35,2,1,102,7.8,,
189,Jim Dorey,1972,1972,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
190,Derek Dorsett,2014,2014,1,RW,51,4,4,8,-1,128,4,0,0,0,4,0,0,67,6.0,562,11:01
191,Bruce Driver,1996,1998,3,D,220,13,74,87,7,136,7,6,0,2,39,35,0,410,3.2,,
192,Jim Drummond,1945,1945,1,D,2,0,0,0,,0,,,,,,,,,,,
193,Chris Drury,2008,2011,4,C,264,62,89,151,-19,116,37,24,1,10,52,33,4,613,10.1,4920,18:38
194,Christian Dube,1997,1999,2,C,33,1,1,2,-4,4,0,1,0,0,0,1,0,14,7.1,16,2:39
195,Brandon Dubinsky,2007,2012,6,C,393,81,132,213,24,457,61,14,6,15,103,24,5,861,9.4,6762,17:12
196,Anthony Duclair,2015,2015,1,LW,18,1,6,7,4,4,1,0,0,0,5,1,0,18,5.6,219,12:09
197,Dick Duff,1964,1965,2,LW,43,7,13,20,,22,4,3,0,0,,,,,,,
198,Marc Dufour,1964,1965,2,RW,12,1,0,1,,2,1,0,0,0,,,,,,,
199,Ron Duguay,1978,1988,8,C/RW,499,164,176,340,-23,370,125,29,10,11,131,42,3,1051,15.6,,
200,Duke Dukowski,1934,1934,1,D,29,0,6,6,,18,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Craig Duncanson,1993,1993,1,LW,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,,
202,Andre Dupont,1971,1971,1,D,7,1,2,3,1,21,1,0,0,0,0,1,1,17,5.9,,
203,Brodie Dupont,2011,2011,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,5:34
204,Pascal Dupuis,2007,2007,1,LW,6,1,0,1,-4,0,1,0,0,0,0,0,0,10,10.0,93,15:29
205,Benoit Dusablon,2004,2004,1,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,25,8:19
206,Radek Dvorak,2000,2003,4,RW,256,65,99,164,-14,60,47,12,6,4,65,28,6,664,9.8,4683,18:17
207,Gordie Dwyer,2003,2003,1,LW,17,0,1,1,-1,50,0,0,0,0,0,1,0,8,0.0,110,6:27
208,Henry Dyck,1944,1944,1,C/LW,1,0,0,0,,0,,,,,,,,,,,
209,Dallas Eakins,1997,1997,1,D,3,0,0,0,-1,6,0,0,0,0,0,0,0,2,0.0,,
210,Mike Eastwood,1997,1998,2,C,75,6,12,18,0,26,6,0,0,0,11,0,1,56,10.7,,
211,Frank Eddolls,1948,1952,5,D,260,18,34,52,,88,,,,,,,,,,,
212,Pat Egan,1950,1951,2,D,140,10,21,31,,120,,,,,,,,,,,
213,Jack Egers,1970,1974,4,RW,111,13,14,27,11,72,7,6,0,3,11,3,0,128,10.2,,
214,Steve Eminger,2011,2013,3,D,142,4,10,14,4,58,4,0,0,1,7,2,1,64,6.3,2045,14:23
215,Anders Eriksson,2010,2010,1,D,8,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,116,14:29
216,Jan Erixon,1984,1993,10,LW,556,57,159,216,38,167,48,1,8,5,148,2,9,600,9.5,,
217,Tim Erixon,2012,2012,1,D,18,0,2,2,-2,8,0,0,0,0,2,0,0,9,0.0,234,12:59
218,Bob Errey,1998,1998,1,LW,12,0,0,0,-5,7,0,0,0,0,0,0,0,11,0.0,,
219,Phil Esposito,1976,1981,6,C,422,184,220,404,-116,263,101,82,1,23,137,81,2,1371,13.4,,
220,Jack Evans,1949,1958,9,D,407,15,38,53,,670,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Bill Ezinicki,1955,1955,1,RW,16,2,2,4,,22,,,,,,,,,,,
222,Trevor Fahey,1965,1965,1,LW,1,0,0,0,,0,0,0,0,0,,,,,,,
223,Bill Fairbairn,1969,1977,9,RW,536,138,224,362,102,161,101,25,12,25,186,33,5,1101,12.5,,
224,Justin Falk,2014,2014,1,D,21,0,2,2,-5,20,0,0,0,0,2,0,0,10,0.0,252,11:58
225,Dave Farrish,1977,1979,3,D,217,6,41,47,-32,225,5,0,1,1,39,2,0,312,1.9,,
226,Jesper Fast,2014,2015,2,RW,48,3,6,9,-4,10,3,0,0,0,5,1,0,40,7.5,553,11:31
227,Rico Fata,2002,2003,2,RW,46,2,4,6,-3,6,2,0,0,0,3,1,0,38,5.3,347,7:32
