
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
246,Tom Gilbert,2015,2015,1,D,52,2,7,9,9,26,2,0,0,0,7,0,0,45,4.4,962,18:30
247,Brent Gilchrist,1989,1992,4,LW,236,46,67,113,38,111,42,4,0,6,59,8,0,375,12.3,,
248,Hal Gill,2010,2012,3,D,196,5,23,28,-26,140,5,0,0,1,20,0,3,136,3.7,3621,18:28
249,Doug Gilmour,2002,2003,2,C,131,21,50,71,-13,84,13,8,0,2,37,13,0,163,12.9,2327,17:45
250,Gaston Gingras,1980,1988,7,D,247,34,102,136,25,111,11,23,0,8,50,52,0,594,5.7,,
251,Brian Gionta,2010,2014,5,RW,303,97,76,173,3,96,69,26,2,15,57,18,1,906,10.7,5792,19:07
252,Art Giroux,1933,1933,1,RW,40,5,2,7,,14,,,,,,,,,,,
253,Howie Glover,1969,1969,1,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
254,Sam Godin,1934,1934,1,RW,36,2,2,4,,15,,,,,,,,,,,
255,Leroy Goldsworthy,1935,1936,2,RW,80,35,20,55,,21,,,,,,,,,,,
256,Glenn Goldup,1974,1976,3,RW,18,0,1,1,-3,4,0,0,0,0,1,0,0,11,0.0,,
257,Scott Gomez,2010,2012,3,C,196,21,87,108,-23,122,11,10,0,4,57,29,1,396,5.3,3577,18:15
258,Sergei Gonchar,2015,2015,1,D,38,1,11,12,8,14,1,0,0,0,8,3,0,44,2.3,707,18:36
259,Josh Gorges,2007,2014,8,D,464,13,75,88,34,192,10,3,0,3,66,7,2,313,4.2,9500,20:28
260,Red Goupille,1936,1943,8,D,222,12,28,40,,256,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
261,Phil Goyette,1957,1963,7,C,375,62,120,182,,44,,,,,,,,,,,
262,Tony Graboski,1941,1943,3,LW/D,66,6,10,16,,24,,,,,,,,,,,
263,Mikhail Grabovski,2007,2008,2,C,27,3,6,9,-6,8,3,0,0,1,5,1,0,28,10.7,309,11:27
264,Bob Gracie,1939,1939,1,C/LW,7,0,1,1,,4,,,,,,,,,,,
265,Danny Grant,1966,1968,2,RW,23,3,4,7,3,10,3,0,0,0,4,0,0,16,18.8,,
266,Benoit Gratton,2002,2004,2,C,12,1,1,2,-1,12,1,0,0,0,1,0,0,11,9.1,118,9:48
267,Leo Gravelle,1947,1951,5,RW,205,43,32,75,,36,,,,,,,,,,,
268,Terry Gray,1964,1964,1,RW,4,0,0,0,,6,0,0,0,0,,,,,,,
269,Rick Green,1983,1989,7,D,399,10,79,89,37,183,7,3,0,0,66,12,1,313,3.2,,
270,Lucien Grenier,1970,1970,1,RW,23,2,3,5,1,2,2,0,0,1,3,0,0,25,8.0,,
271,Francois Groleau,1996,1998,3,D,8,0,1,1,3,6,0,0,0,0,1,0,0,7,0.0,,
272,Len Grosvenor,1933,1933,1,C/RW,4,0,0,0,,0,,,,,,,,,,,
273,Miloslav Guren,1999,2000,2,D,36,1,3,4,-6,16,0,1,0,0,2,1,0,31,3.2,510,14:10
274,Jim Haggarty,1942,1942,1,LW,5,1,1,2,,0,,,,,,,,,,,
275,Ron Hainsey,2003,2004,2,D,32,1,1,2,2,6,1,0,0,0,1,0,0,23,4.3,407,12:42
276,Joe Hall,1918,1919,2,D,37,15,9,24,,235,,,,,,,,,,,
277,Kevin Haller,1992,1994,3,D,149,17,25,42,14,252,10,7,0,2,12,12,1,207,8.2,,
278,Jeff Halpern,2011,2013,2,C,88,12,16,28,3,31,11,0,1,4,16,0,0,75,16.0,1110,12:37
279,Jean Hamel,1984,1984,1,D,79,1,12,13,7,92,1,0,0,0,12,0,0,68,1.5,,
280,Chuck Hamilton,1962,1962,1,LW,1,0,0,0,,0,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
281,Roman Hamrlik,2008,2011,4,D,312,22,97,119,15,237,15,7,0,4,62,31,4,501,4.4,7074,22:40
282,John Hanna,1964,1964,1,D,6,0,0,0,,2,0,0,0,0,,,,,,,
283,Glen Harmon,1943,1951,9,D,452,50,96,146,,334,,,,,,,,,,,
284,Terry Harper,1963,1972,10,D,554,14,112,126,99,805,13,0,0,2,60,0,2,221,4.5,,
285,Hago Harrington,1933,1933,1,LW,24,1,1,2,,2,,,,,,,,,,,
286,Ted Harris,1964,1970,7,D,407,18,95,113,56,576,16,1,1,1,50,1,0,203,7.4,,
287,Gizzy Hart,1927,1933,3,LW,102,6,8,14,,12,,,,,,,,,,,
288,Doug Harvey,1948,1961,14,D,890,76,371,447,,1042,,,,,,,,,,,
289,Paul Haynes,1936,1941,6,C,220,33,100,133,,120,,,,,,,,,,,
290,Fern Headley,1925,1925,1,D,17,0,1,1,,6,,,,,,,,,,,
291,Gerry Heffernan,1942,1944,2,RW,83,33,35,68,,27,,,,,,,,,,,
292,Alex Henry,2009,2009,1,D,2,0,0,0,-2,10,0,0,0,0,0,0,0,0,,13,6:34
293,Red Heron,1942,1942,1,C,12,1,1,2,,12,,,,,,,,,,,
294,Bill Hicke,1960,1965,6,RW,318,69,100,169,,176,9,2,0,2,,,,,,,
295,Wayne Hicks,1964,1964,1,RW,2,0,0,0,,0,0,0,0,0,,,,,,,
296,Chris Higgins,2004,2009,5,LW,282,84,67,151,-13,96,47,29,8,12,39,27,1,699,12.0,4698,16:39
297,Matt Higgins,1998,2001,4,C,57,1,2,3,-11,6,1,0,0,0,2,0,0,25,4.0,397,7:05
298,Sean Hill,1993,1993,1,D,31,2,6,8,-5,54,1,1,0,1,4,2,0,37,5.4,,
299,Dutch Hiller,1943,1946,3,LW,132,35,33,68,,28,,,,,,,,,,,
300,Larry Hillman,1969,1969,1,D,25,0,5,5,-2,17,0,0,0,0,5,0,0,14,0.0,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
301,Bert Hirschfeld,1950,1951,2,LW,33,1,4,5,,2,,,,,,,,,,,
302,Cec Hoekstra,1960,1960,1,C,4,0,0,0,,0,,,,,,,,,,,
303,Dale Hoganson,1972,1973,2,D,46,0,2,2,9,4,0,0,0,0,2,0,0,28,0.0,,
304,Jonas Hoglund,1998,1999,2,LW,102,14,15,29,-3,22,9,5,0,0,12,3,0,184,7.6,876,11:50
305,Patrick Holland,2014,2014,1,RW,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,38,7:37
306,Bill Holmes,1926,1926,1,C,9,1,0,1,,2,,,,,,,,,,,
307,Bronco Horvath,1957,1957,1,C,1,0,0,0,,0,,,,,,,,,,,
308,Marcel Hossa,2002,2004,3,LW,59,10,9,19,2,24,8,2,0,1,9,0,0,90,11.1,809,13:42
309,Eric Houde,1997,1999,3,C,30,2,3,5,-4,4,2,0,0,2,3,0,0,9,22.2,57,7:11
310,Rejean Houle,1970,1983,11,W,635,161,247,408,180,395,132,27,2,22,193,50,4,1101,14.6,,
311,Fran Huck,1970,1971,2,C,7,1,2,3,3,0,1,0,0,0,2,0,0,10,10.0,,
312,Pat Hughes,1978,1979,2,RW,44,9,8,17,5,24,8,1,0,1,8,0,0,56,16.1,,
313,Mark Hunter,1982,1985,4,RW,196,53,35,88,0,381,45,8,0,10,32,3,0,250,21.2,,
314,Ivan Irwin,1953,1953,1,D,4,0,1,1,,0,,,,,,,,,,,
315,Raitis Ivanans,2006,2006,1,LW,4,0,0,0,-1,9,0,0,0,0,0,0,0,0,,12,2:57
316,Doug Janik,2009,2009,1,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,28,13:53
317,Martti Jarventie,2002,2002,1,D,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,13,12:57
318,Doug Jarvis,1976,1982,7,C,560,91,154,245,105,151,81,3,7,13,135,10,9,805,11.3,,
319,Roger Jenkins,1935,1937,2,RW/D,55,4,6,10,,71,,,,,,,,,,,
320,Rosario Joanette,1945,1945,1,C,2,0,1,1,,4,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
321,Don Johns,1966,1966,1,D,1,0,0,0,,0,0,0,0,0,,,,,,,
322,Allan Johnson,1957,1957,1,RW/C,2,0,1,1,,2,,,,,,,,,,,
323,Mike Johnson,2007,2007,1,RW,80,11,20,31,6,40,8,1,2,1,17,2,1,131,8.4,1231,15:22
324,Tom Johnson,1948,1963,14,D,857,47,183,230,,897,,,,,,,,,,,
325,Aurele Joliat,1923,1938,16,LW,655,270,190,460,,771,,,,,,,,,,,
326,Rene Joliat,1925,1925,1,RW/D,1,0,0,0,,0,,,,,,,,,,,
327,Yvan Joly,1981,1983,2,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
328,Jean-Francois Jomphe,1999,1999,1,C,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,54,9:01
329,Joe Juneau,2002,2004,3,C,212,19,54,73,-17,50,15,3,1,4,45,6,3,260,7.3,3616,17:03
330,Tomas Kaberle,2012,2013,2,D,53,3,22,25,-2,10,2,1,0,0,11,11,0,60,5.0,853,16:05
331,Vern Kaiser,1951,1951,1,LW,50,7,5,12,,33,,,,,,,,,,,
332,Mike Keane,1989,1996,8,RW,506,90,179,269,65,496,70,17,3,9,145,30,4,748,12.0,,
333,Chad Kilger,2001,2004,4,LW,214,28,40,68,-10,96,25,1,2,4,35,5,0,251,11.2,2783,13:00
334,Frank King,1951,1951,1,C,10,1,0,1,,2,,,,,,,,,,,
335,Marko Kiprusoff,1996,1996,1,D,24,0,4,4,-3,8,0,0,0,0,3,1,0,36,0.0,,
336,Bill Kitchen,1982,1984,3,D,12,0,0,0,-2,13,0,0,0,0,0,0,0,5,0.0,,
337,Patric Kjellberg,1993,1993,1,RW,7,0,0,0,-3,2,0,0,0,0,0,0,0,7,0.0,,
338,Saku Koivu,1996,2009,13,C,792,191,450,641,-10,623,116,66,9,35,258,179,13,1553,12.3,11154,18:52
339,Mike Komisarek,2003,2009,6,D,361,12,46,58,13,496,10,0,2,2,41,0,5,341,3.5,6471,17:55
340,John Kordic,1986,1989,4,RW,115,7,10,17,-7,335,7,0,0,0,10,0,0,51,13.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
341,Andrei Kostitsyn,2006,2012,7,LW,379,99,111,210,8,171,67,32,0,18,87,24,0,797,12.4,5795,15:17
342,Sergei Kostitsyn,2008,2010,3,LW,155,24,44,68,10,123,15,8,1,3,37,7,0,182,13.2,2204,14:13
343,Tom Kostopoulos,2008,2009,2,RW,145,15,20,35,-4,219,11,0,4,1,19,0,1,219,6.8,1858,12:48
344,Andrei Kovalenko,1996,1996,1,RW,51,17,17,34,9,33,14,3,0,3,12,5,0,85,20.0,,
345,Alex Kovalev,2004,2009,5,RW,314,103,161,264,-11,310,57,45,1,20,67,90,4,871,11.8,5982,19:03
346,Tom Kurvers,1985,1987,3,D,138,17,58,75,7,66,7,9,1,4,30,27,1,207,8.2,,
347,Elmer Lach,1941,1954,14,C,664,215,408,623,,478,,,,,,,,,,,
348,Scott Lachance,1999,2000,2,D,74,1,7,8,-6,33,1,0,0,0,6,1,0,63,1.6,1395,18:51
349,Christian Laflamme,2000,2001,2,D,54,0,5,5,-16,50,0,0,0,0,4,1,0,22,0.0,689,12:45
350,Guy Lafleur,1972,1985,14,RW,961,518,728,1246,477,381,377,138,3,93,490,236,2,3209,16.1,,
351,Roland Lafleur,1925,1925,1,LW,1,0,0,0,,0,,,,,,,,,,,
352,Ernie Laforce,1943,1943,1,D,1,0,0,0,,0,,,,,,,,,,,
353,Claude Laforge,1958,1958,1,LW,5,0,0,0,,0,,,,,,,,,,,
354,Adie Lafrance,1934,1934,1,LW,3,0,0,0,,2,,,,,,,,,,,
355,Leo Lafrance,1927,1928,2,LW,19,1,0,1,,2,,,,,,,,,,,
356,Newsy Lalonde,1918,1922,5,C,98,125,41,166,,181,,,,,,,,,,,
357,Mike Lalor,1986,1989,4,D,197,5,29,34,4,231,5,0,0,1,27,0,2,155,3.2,,
358,Joe Lamb,1935,1935,1,RW,7,3,2,5,,4,,,,,,,,,,,
359,Mark Lamb,1995,1996,2,C,40,1,0,1,-13,18,1,0,0,0,0,0,0,23,4.3,,
360,Yvon Lambert,1973,1981,9,LW,606,181,234,415,121,302,133,47,1,32,182,52,0,930,19.5,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
361,Jean-Paul Lamirande,1955,1955,1,LW/D,1,0,0,0,,0,,,,,,,,,,,
362,Leo Lamoureux,1942,1947,6,C/D,235,19,79,98,,175,,,,,,,,,,,
363,Larry Landon,1984,1984,1,RW,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0.0,,
364,Eric Landry,2001,2002,2,C,53,4,8,12,-7,43,2,2,0,0,7,1,0,54,7.4,490,9:15
365,Robert Lang,2009,2009,1,C,50,18,21,39,6,36,9,8,1,3,11,9,1,101,17.8,844,16:52
366,Darren Langdon,2004,2004,1,LW,64,0,3,3,-2,135,0,0,0,0,3,0,0,22,0.0,401,6:16
367,Albert Langlois,1958,1961,4,D,177,2,29,31,,130,,,,,,,,,,,
368,Charlie Langlois,1928,1928,1,RW/D,32,0,0,0,,14,,,,,,,,,,,
369,Rod Langway,1979,1982,4,D,268,26,101,127,160,347,19,6,1,4,84,14,3,464,5.6,,
370,Jacques Laperriere,1963,1974,12,D,691,40,242,282,241,674,26,10,4,5,99,37,9,767,3.5,,
371,Maxim Lapierre,2006,2011,6,C,293,40,40,80,-15,284,36,1,3,5,39,0,1,494,8.1,3772,12:52
372,Guy Lapointe,1969,1982,14,D,777,166,406,572,347,812,106,57,3,20,227,169,10,2306,7.2,,
373,Georges Laraque,2009,2010,2,RW,61,1,4,5,-12,89,1,0,0,0,4,0,0,17,5.9,414,6:47
374,Wildor Larochelle,1926,1936,11,RW,404,81,63,144,,197,,,,,,,,,,,
375,Claude Larose,1963,1975,11,RW,529,117,123,240,39,544,105,9,3,17,65,4,3,570,10.7,,
376,Pierre Larouche,1978,1982,5,C,236,110,126,236,81,59,83,27,0,10,84,42,0,565,19.5,,
377,Guillaume Latendresse,2007,2010,4,LW,232,48,37,85,-22,137,40,8,0,8,27,10,0,381,12.6,2926,12:36
378,Craig Laughlin,1982,1982,1,RW,36,12,11,23,10,33,10,2,0,1,10,1,0,52,23.1,,
379,Jack Laviolette,1918,1918,1,D/W,18,2,1,3,,6,,,,,,,,,,,
380,Hal Laycoe,1948,1951,4,D,133,4,11,15,,81,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
381,Jay Leach,2010,2010,1,D,7,0,0,0,0,5,0,0,0,0,0,0,0,4,0.0,91,13:02
382,Patrick Lebeau,1991,1991,1,LW,2,1,1,2,0,0,1,0,0,0,1,0,0,3,33.3,,
383,Stephan Lebeau,1989,1994,6,C,313,104,139,243,60,79,66,38,0,19,97,42,0,577,18.0,,
384,Louis Leblanc,2012,2014,2,C,50,5,5,10,4,32,5,0,0,0,5,0,0,65,7.7,549,10:59
385,Jackie Leclair,1955,1957,3,C,160,20,40,60,,56,,,,,,,,,,,
386,John LeClair,1991,1995,5,LW,224,49,69,118,33,91,42,7,0,4,63,6,0,395,12.4,,
387,Albert Leduc,1926,1935,8,D,300,51,29,80,,514,,,,,,,,,,,
388,Bobby Lee,1943,1943,1,C,1,0,0,0,,0,,,,,,,,,,,
389,Gary Leeman,1993,1994,2,RW,51,10,23,33,14,31,9,1,0,1,14,9,0,89,11.2,,
390,Sylvain Lefebvre,1990,1992,3,D,200,11,42,53,16,182,10,1,0,1,27,14,1,250,4.4,,
391,Chuck Lefley,1971,1975,5,LW,174,45,60,105,42,60,40,2,3,9,53,5,2,286,15.7,,
392,Roger Leger,1947,1950,4,D,180,17,51,68,,69,,,,,,,,,,,
393,Jacques Lemaire,1968,1979,12,C,853,366,469,835,349,217,273,89,4,58,343,124,2,3051,12.0,,
394,Claude Lemieux,1984,1990,7,RW,281,97,92,189,15,576,75,22,0,8,68,24,0,772,12.6,,
395,Jocelyn Lemieux,1989,1990,2,RW,35,4,3,7,-2,61,4,0,0,1,3,0,0,34,11.8,,
396,Hec Lepine,1926,1926,1,C,33,5,2,7,,2,,,,,,,,,,,
397,Pit Lepine,1926,1938,13,C,526,143,98,241,,392,,,,,,,,,,,
398,Gaston Leroux,1936,1936,1,D,2,0,0,0,,0,,,,,,,,,,,
399,Art Lesieur,1929,1936,4,D,98,4,2,6,,50,,,,,,,,,,,
400,Doug Lewis,1947,1947,1,LW,3,0,0,0,,0,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
401,Juha Lind,2000,2001,2,C,60,4,6,10,-6,8,4,0,0,2,6,0,0,42,9.5,492,8:12
402,Trevor Linden,2000,2001,2,RW,107,25,38,63,-5,86,15,10,0,6,25,13,0,183,13.7,2077,19:24
403,Bill Lindsay,2002,2003,2,RW,32,1,5,6,-1,46,1,0,0,0,5,0,0,21,4.8,234,7:17
404,David Ling,1997,1998,2,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,
405,Ed Litzenberger,1953,1955,3,C/RW,34,8,4,12,,14,,,,,,,,,,,
406,Jacques Locas,1948,1949,2,RW,59,7,8,15,,66,,,,,,,,,,,
407,Corey Locke,2008,2008,1,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,6,5:59
408,Rod Lorrain,1936,1942,6,RW,179,28,39,67,,30,,,,,,,,,,,
409,Ross Lowe,1952,1952,1,D/LW,31,1,5,6,,42,,,,,,,,,,,
410,Craig Ludwig,1983,1990,8,D,597,26,111,137,83,619,24,1,1,2,101,8,2,597,4.4,,
411,Dave Lumley,1979,1979,1,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,
412,Jyrki Lumme,1989,1990,2,D,75,2,22,24,20,51,1,1,0,0,12,10,0,97,2.1,,
413,Gilles Lupien,1978,1980,3,D,174,3,19,22,65,341,3,0,0,1,19,0,0,120,2.5,,
414,Vic Lynn,1946,1946,1,LW/D,2,0,0,0,,0,,,,,,,,,,,
415,Hub Macey,1947,1947,1,LW,12,0,1,1,,0,,,,,,,,,,,
416,Calum MacKay,1950,1955,5,LW,231,50,55,105,,214,,,,,,,,,,,
417,Murdo MacKay,1946,1948,2,RW/C,19,0,3,3,,0,,,,,,,,,,,
418,Bill MacKenzie,1937,1938,2,D,50,4,3,7,,26,,,,,,,,,,,
419,Al MacNeil,1962,1962,1,D,61,1,7,8,,74,,,,,,,,,,,
420,Bud MacPherson,1949,1957,7,D,259,5,33,38,,233,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
421,John Mahaffy,1943,1943,1,C,9,2,5,7,,4,,,,,,,,,,,
422,Frank Mahovlich,1971,1974,4,LW,263,129,181,310,104,145,86,34,9,14,119,58,4,824,15.7,,
423,Pete Mahovlich,1970,1978,9,C,581,223,346,569,267,695,153,53,17,35,257,85,4,1451,15.4,,
424,Frank Mailley,1943,1943,1,D,1,0,0,0,,0,,,,,,,,,,,
425,Fern Majeau,1944,1945,2,C/LW,56,22,24,46,,43,,,,,,,,,,,
426,Vladimir Malakhov,1995,2000,6,D,283,42,99,141,17,287,19,23,0,6,45,50,4,645,6.5,1605,23:15
427,David Maley,1986,1987,2,LW,51,6,12,18,-1,55,6,0,0,0,10,2,0,45,13.3,,
428,Manny Malhotra,2015,2015,1,C,48,0,1,1,-9,10,0,0,0,0,1,0,0,37,0.0,519,10:48
429,Cliff Malone,1952,1952,1,RW,3,0,0,0,,0,,,,,,,,,,,
430,Joe Malone,1918,1924,4,C/LW,58,52,6,58,,35,,,,,,,,,,,
431,Tom Manastersky,1951,1951,1,D,6,0,0,0,,11,,,,,,,,,,,
432,Gus Mancuso,1938,1940,3,RW,21,1,1,2,,4,,,,,,,,,,,
433,Dave Manson,1997,1999,3,D,101,5,33,38,18,193,3,2,0,0,23,10,0,181,2.8,190,17:19
434,Georges Mantha,1929,1941,13,D/LW,488,89,102,191,,148,,,,,,,,,,,
435,Sylvio Mantha,1924,1936,13,D,538,63,78,141,,669,,,,,,,,,,,
436,Paul Mara,2010,2011,2,D,62,0,12,12,-14,96,0,0,0,0,8,4,0,46,0.0,1090,17:34
437,Andrei Markov,2001,2015,14,D,821,105,369,474,38,437,47,55,3,19,159,201,9,1377,7.6,18854,22:57
438,Don Marshall,1952,1963,10,LW,585,114,140,254,,81,,,,,,,,,,,
439,Steve Martinson,1989,1990,2,LW,38,1,0,1,-3,151,1,0,0,1,0,0,0,10,10.0,,
440,Paul Masnick,1951,1955,5,C,180,15,32,47,,117,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
441,Joe Matte,1926,1926,1,D,6,0,0,0,,0,,,,,,,,,,,
442,Johnny Matz,1925,1925,1,C,30,2,3,5,,0,,,,,,,,,,,
443,Ben Maxwell,2009,2010,2,C,20,0,0,0,-3,8,0,0,0,0,0,0,0,8,0.0,184,9:10
444,Eddie Mazur,1954,1955,2,D/LW,92,8,19,27,,116,,,,,,,,,,,
445,Bert McCaffrey,1930,1931,2,RW/D,50,3,4,7,,36,,,,,,,,,,,
446,Walt McCartney,1933,1933,1,LW,2,0,0,0,,0,,,,,,,,,,,
447,Trent McCleary,1999,2000,2,RW,58,1,0,1,1,33,1,0,0,0,0,0,0,22,4.5,343,5:54
448,John McCormack,1952,1954,3,C,164,8,29,37,,25,,,,,,,,,,,
449,Bill McCreary,1963,1963,1,LW,14,2,3,5,,0,,,,,,,,,,,
450,Keith McCreary,1965,1965,1,RW,9,0,3,3,,4,0,0,0,0,,,,,,,
451,Bob McCulley,1935,1935,1,RW/D,1,0,0,0,,0,,,,,,,,,,,
452,Ab McDonald,1959,1960,2,LW,137,22,36,58,,61,,,,,,,,,,,
453,Jack McDonald,1918,1922,4,LW,35,17,6,23,,21,,,,,,,,,,,
454,Irv McGibbon,1943,1943,1,RW,1,0,0,0,,2,,,,,,,,,,,
455,Jack McGill,1935,1937,3,LW,134,27,10,37,,71,,,,,,,,,,,
456,Randy McKay,2003,2003,1,RW,75,6,13,19,-14,72,4,2,0,0,13,0,0,52,11.5,829,11:02
457,John McKinnon,1926,1926,1,D,2,0,0,0,,0,,,,,,,,,,,
458,Mike McMahon,1944,1946,2,D,55,7,18,25,,100,,,,,,,,,,,
459,Howard McNamara,1920,1920,1,D,10,1,0,1,,4,,,,,,,,,,,
460,Mike McPhee,1984,1992,9,LW,581,162,162,324,93,581,151,3,8,18,144,11,7,1102,14.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
461,Rick Meagher,1980,1980,1,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
462,Paul Meger,1951,1955,5,LW,212,39,52,91,,118,,,,,,,,,,,
463,Bill Meronek,1940,1943,2,C,19,5,8,13,,0,,,,,,,,,,,
464,Glen Metropolit,2009,2010,2,C,90,18,14,32,-5,37,8,10,0,1,11,3,0,134,13.4,1180,13:06
465,Larry Mickey,1970,1970,1,RW,21,4,4,8,-10,4,1,3,0,2,2,2,0,38,10.5,,
466,Bill Miller,1936,1937,2,C/D,65,4,3,7,,14,,,,,,,,,,,
467,Duncan Milroy,2007,2007,1,RW,5,0,1,1,-2,0,0,0,0,0,1,0,0,6,0.0,65,12:56
468,Travis Moen,2010,2015,6,LW,328,27,42,69,-11,279,22,1,4,0,41,0,1,348,7.8,4390,13:22
469,Sergio Momesso,1984,1988,4,LW,137,29,38,67,6,243,22,7,0,7,35,3,0,204,14.2,,
470,Garry Monahan,1968,1969,2,LW,14,0,0,0,-2,8,0,0,0,0,0,0,0,3,0.0,,
471,Armand Mondou,1929,1940,12,LW,386,47,71,118,,99,,,,,,,,,,,
472,Pierre Mondou,1978,1985,8,C,548,194,262,456,215,179,145,44,5,25,206,51,5,1110,17.5,,
473,Jim Montgomery,1995,1995,1,C,5,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,
474,Dickie Moore,1952,1963,12,LW,654,254,340,594,,575,,,,,,,,,,,
475,Dominic Moore,2010,2010,1,C,21,2,9,11,4,8,1,0,1,0,9,0,0,38,5.3,308,14:40
476,Amby Moran,1927,1927,1,D,12,0,0,0,,10,,,,,,,,,,,
477,Howie Morenz,1924,1937,12,C,460,257,160,417,,499,,,,,,,,,,,
478,Pete Morin,1942,1942,1,LW,31,10,12,22,,7,,,,,,,,,,,
479,Dave Morissette,1999,2000,2,LW,11,0,0,0,1,57,0,0,0,0,0,0,0,2,0.0,26,2:21
480,Ken Mosdell,1945,1958,13,C,627,132,155,287,,449,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
481,Kirk Muller,1992,1995,4,LW,267,104,143,247,1,292,62,39,3,15,90,52,1,671,15.5,,
482,Harry Mummery,1921,1921,1,D,24,15,5,20,,69,,,,,,,,,,,
483,Dunc Munro,1932,1932,1,D,48,1,1,2,,14,,,,,,,,,,,
484,Bob Murdoch,1971,1973,3,D,81,3,25,28,47,65,3,0,0,2,22,3,0,72,4.2,,
485,Chris Murray,1995,1997,3,RW,107,7,6,13,-3,281,7,0,0,1,6,0,0,64,10.9,,
486,Douglas Murray,2014,2014,1,D,53,0,2,2,-12,42,0,0,0,0,2,0,0,26,0.0,761,14:21
487,Garth Murray,2006,2008,3,C,80,7,2,9,-12,76,7,0,0,1,2,0,0,53,13.2,706,8:49
488,Leo Murray,1933,1933,1,C/LW,6,0,0,0,,2,,,,,,,,,,,
489,Mark Napier,1979,1984,6,RW,367,145,159,304,131,62,122,23,0,19,122,37,0,749,19.4,,
490,Brendon Nash,2011,2011,1,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,10:11
491,Mats Naslund,1983,1990,8,LW,617,243,369,612,120,107,175,66,2,34,234,134,1,1311,18.5,,
492,Alain Nasreddine,1999,1999,1,D,8,0,0,0,1,33,0,0,0,0,0,0,0,1,0.0,66,8:12
493,Joonas Nattinen,2014,2014,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1:45
494,Ric Nattress,1983,1985,3,D,79,1,16,17,-5,36,1,0,0,0,10,6,0,80,1.3,,
495,John Newberry,1984,1985,2,C,19,0,4,4,3,6,0,0,0,0,4,0,0,14,0.0,,
496,Dan Newman,1979,1979,1,LW,16,0,2,2,-1,4,0,0,0,0,2,0,0,9,0.0,,
497,Janne Niinimaa,2007,2007,1,D,41,0,3,3,-13,36,0,0,0,0,3,0,0,29,0.0,609,14:50
498,Chris Nilan,1980,1992,10,RW,523,88,87,175,10,2248,81,7,0,8,82,5,0,663,13.3,,
499,Petteri Nokelainen,2012,2012,1,C,51,3,3,6,-5,37,3,0,0,1,3,0,0,34,8.8,438,8:35
