
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
65,Gene Carr,1979,1979,1,C,30,3,8,11,-4,6,3,0,0,0,6,2,0,35,8.6,,
66,Larry Carriere,1976,1977,2,D,100,6,18,24,8,112,4,1,1,1,17,0,1,154,3.9,,
67,Brett Carson,2011,2013,3,D,18,0,1,1,-1,0,0,0,0,0,1,0,0,13,0.0,209,11:35
68,Andrew Cassels,1998,1999,2,C,151,29,52,81,-19,50,17,10,2,5,28,17,7,235,12.3,1328,18:58
69,Gino Cavallini,1985,1986,2,LW,54,13,17,30,4,40,8,5,0,0,12,5,0,95,13.7,,
70,Roman Cervenka,2013,2013,1,C,39,9,8,17,-13,14,8,1,0,0,5,3,0,51,17.6,512,13:08
71,Eric Charron,1998,2000,3,D,35,0,1,1,-9,55,0,0,0,0,1,0,0,18,0.0,385,11:40
72,Rich Chernomaz,1988,1992,3,RW,14,1,0,1,-9,6,1,0,0,0,0,0,0,28,3.6,,
73,Steve Chiasson,1995,1997,3,D,168,15,59,74,2,133,6,7,2,3,31,27,1,397,3.8,,
74,Tom Chorske,1999,1999,1,LW,7,0,0,0,-5,2,0,0,0,0,0,0,0,13,0.0,97,13:48
75,Guy Chouinard,1975,1983,9,C,514,193,336,529,13,110,129,64,0,14,205,131,0,1244,15.5,,
