
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
373,Chris Stewart,2009,2011,3,RW,166,52,61,113,-24,165,42,9,1,9,45,16,0,414,12.6,2548,15:21
374,John Stewart,1980,1980,1,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,,
375,Paul Stewart,1980,1980,1,LW/D,21,2,0,2,-1,74,2,0,0,0,0,0,0,9,22.2,,
376,Trevor Stienburg,1986,1989,4,RW,71,8,4,12,-18,161,7,1,0,1,4,0,0,80,10.0,,
377,Ryan Stoa,2010,2011,2,C,37,4,3,7,-7,20,4,0,0,1,0,3,0,71,5.6,466,12:36
378,Karl Stollery,2014,2015,2,D,7,0,0,0,4,4,0,0,0,0,0,0,0,4,0.0,70,10:01
379,Ben Street,2015,2015,1,C,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,35,11:35
380,Brad Stuart,2015,2015,1,D,41,1,7,8,-2,10,1,0,0,0,6,1,0,35,2.9,824,20:06
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
381,Mats Sundin,1991,1994,4,C,324,135,199,334,-21,317,96,31,8,15,116,75,8,827,16.3,,
382,Ron Sutter,1994,1994,1,C,37,9,13,22,3,44,5,4,0,0,12,1,0,66,13.6,,
383,Marek Svatos,2004,2010,6,RW,316,96,68,164,-4,207,63,33,0,20,43,25,0,714,13.4,4071,12:53
384,Maxime Talbot,2014,2015,2,C,127,11,28,39,5,68,10,0,1,2,27,1,0,178,6.2,1934,15:13
385,Alex Tanguay,2000,2015,8,LW,521,156,293,449,135,251,115,38,3,26,204,88,1,776,20.1,9228,17:42
386,Christian Tanguay,1982,1982,1,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
387,Marc Tardif,1980,1983,4,LW,272,116,128,244,-32,154,78,38,0,13,80,48,0,655,17.7,,
388,Mikhail Tatarinov,1992,1993,2,D,94,13,33,46,14,100,7,6,0,1,17,12,4,237,5.5,,
389,Greg Tebbutt,1980,1980,1,D,2,0,1,1,-1,4,0,0,0,0,1,0,0,0,,,
390,Gaston Therrien,1981,1983,3,D,22,0,8,8,-3,12,0,0,0,0,5,3,0,30,0.0,,
391,Reg Thomas,1980,1980,1,LW,39,9,7,16,-5,6,7,2,0,0,5,2,0,89,10.1,,
392,Daniel Tjarnqvist,2009,2009,1,D,37,2,2,4,1,8,2,0,0,0,2,0,0,19,10.5,542,14:39
393,John Tonelli,1992,1992,1,LW,19,2,4,6,-7,14,0,2,0,0,2,2,0,16,12.5,,
394,Tim Tookey,1983,1983,1,C,12,1,6,7,2,4,1,0,0,0,6,0,0,8,12.5,,
395,Pascal Trepanier,1998,2002,2,D,89,4,10,14,2,77,2,2,0,0,7,3,0,96,4.2,1082,14:37
396,Darcy Tucker,2009,2010,2,RW,134,18,22,40,-16,114,13,5,0,2,12,10,0,167,10.8,1750,13:03
397,Pierre Turgeon,2006,2007,2,C,79,20,33,53,0,42,12,8,0,1,18,15,0,125,16.0,965,12:13
398,Tony Twist,1991,1994,4,LW,151,0,7,7,-8,433,0,0,0,0,7,0,0,40,0.0,,
399,Ossi Vaananen,2004,2007,3,D,139,2,10,12,12,127,2,0,0,1,10,0,0,72,2.8,2002,14:24
400,John Van Boxmeer,1984,1984,1,D,18,5,3,8,-1,12,1,4,0,0,3,0,0,33,15.2,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
401,David Van Der Gulik,2011,2014,4,RW,42,2,9,11,9,10,2,0,0,0,9,0,0,45,4.4,342,8:08
402,Wayne Van Dorp,1991,1992,2,LW,28,4,5,9,6,139,4,0,0,0,4,1,0,21,19.0,,
403,Yvon Vautour,1985,1985,1,RW,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,
404,Randy Velischek,1991,1992,2,D,117,4,13,17,-22,64,4,0,0,0,11,0,2,70,5.7,,
405,Mark Vermette,1989,1992,4,RW,67,5,13,18,-31,33,5,0,0,0,13,0,0,80,6.3,,
406,Mike Vernace,2009,2009,1,D,12,0,0,0,-5,8,0,0,0,0,0,0,0,9,0.0,236,19:39
407,Dan Vincelette,1990,1991,2,LW,27,0,2,2,-16,63,0,0,0,0,2,0,0,31,0.0,,
408,Tomas Vincour,2013,2015,2,C,9,0,2,2,-2,4,0,0,0,0,2,0,0,3,0.0,68,7:35
409,Radim Vrbata,2002,2003,2,RW,118,29,31,60,7,30,20,9,0,7,18,13,0,283,10.2,1674,14:11
410,Ed Ward,1994,1994,1,RW,7,1,0,1,0,5,1,0,0,0,0,0,0,3,33.3,,
411,Wally Weir,1980,1984,5,D,272,19,39,58,-18,535,18,1,0,1,35,3,1,250,7.6,,
412,John Wensink,1981,1981,1,LW,53,6,3,9,-14,124,6,0,0,1,2,1,0,55,10.9,,
413,Brad Werenka,1994,1994,1,D,11,0,7,7,4,8,0,0,0,0,6,1,0,17,0.0,,
