
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Bobby Ryan,2014,2015,2,LW,121,37,53,90,12,59,28,9,0,4,41,12,0,328,11.3,2080,17:11
222,Sami Salo,1999,2002,4,D,195,19,50,69,36,50,11,7,1,4,26,24,0,374,5.1,3876,19:52
223,Oleg Saprykin,2007,2007,1,LW,12,1,1,2,-3,4,1,0,0,0,1,0,0,15,6.7,89,7:25
224,Yves Sarault,1999,2000,2,LW,22,0,3,3,-2,11,0,0,0,0,3,0,0,20,0.0,179,8:09
225,Peter Schaefer,2003,2007,4,LW,315,53,105,158,56,130,36,11,6,8,84,18,3,474,11.2,4973,15:47
226,Petr Schastlivy,2000,2004,5,LW,107,16,22,38,6,26,9,7,0,4,18,4,0,159,10.1,1206,11:16
227,Andy Schneider,1994,1994,1,LW,10,0,0,0,-6,15,0,0,0,0,0,0,0,4,0.0,,
228,Christoph Schubert,2006,2009,4,D,268,23,42,65,33,194,19,3,1,1,33,9,0,363,6.3,3312,12:21
229,Ryan Shannon,2009,2011,3,C,180,24,39,63,-10,46,14,9,1,3,30,9,0,288,8.3,2385,13:15
230,Brad Shaw,1993,1995,3,D,149,11,53,64,-85,93,6,5,0,0,21,31,1,282,3.9,,
231,Jakob Silfverberg,2013,2013,1,LW,48,10,9,19,9,12,7,2,1,2,8,1,0,134,7.5,779,16:13
232,Mike Sillinger,2001,2001,1,C,13,3,4,7,1,4,3,0,0,0,3,1,0,19,15.8,189,14:31
233,Todd Simpson,2004,2004,1,D,16,0,1,1,-1,47,0,0,0,0,1,0,0,10,0.0,230,14:21
234,Doug Smail,1993,1993,1,LW,51,4,10,14,-34,51,4,0,0,0,8,0,2,73,5.5,,
235,Derek Smith,2010,2011,2,D,11,0,1,1,-1,0,0,0,0,0,1,0,0,17,0.0,163,14:46
236,Jason Smith,2009,2009,1,D,63,1,0,1,-3,47,1,0,0,1,0,0,0,53,1.9,1105,17:32
237,Zack Smith,2009,2015,7,C,309,39,39,78,-31,411,34,1,4,7,34,3,2,502,7.8,4327,14:00
238,Bryan Smolinski,2003,2006,3,C,171,39,63,102,31,97,31,8,0,8,41,21,1,386,10.1,2688,15:43
239,Brad Smyth,2003,2003,1,RW,12,3,1,4,-2,15,1,2,0,0,0,1,0,16,18.8,114,9:30
240,Jason Spezza,2003,2014,11,C,686,251,436,687,54,434,159,90,2,36,272,162,2,1801,13.9,12781,18:37
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
241,Martin St. Amour,1993,1993,1,LW,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,
242,Martin St. Pierre,2010,2010,1,C,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,29,9:37
243,Cory Stillman,2008,2008,1,LW,24,3,16,19,-8,10,2,1,0,0,6,10,0,42,7.1,406,16:54
244,Mark Stone,2013,2015,3,RW,76,17,24,41,9,16,14,2,1,1,18,6,0,124,13.7,1160,15:16
245,Martin Straka,1995,1996,2,C,49,10,17,27,-15,29,5,5,0,1,12,5,0,76,13.2,,
246,Andy Sutton,2010,2010,1,D,18,1,0,1,-7,34,1,0,0,0,0,0,0,19,5.3,346,19:13
247,Marek Svatos,2011,2011,1,RW,19,3,2,5,-1,8,3,0,0,0,2,0,0,33,9.1,227,11:57
248,Joey Tetarenko,2003,2003,1,RW,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,13,6:29
249,Jim Thomson,1993,1993,1,RW,15,0,1,1,-11,41,0,0,0,0,1,0,0,21,0.0,,
250,Antti Tormanen,1996,1996,1,RW,50,7,8,15,-15,28,7,0,0,0,7,0,1,68,10.3,,
251,Graeme Townshend,1994,1994,1,RW,14,0,0,0,-7,9,0,0,0,0,0,0,0,5,0.0,,
252,Patrick Traverse,1996,2000,3,D,117,7,26,33,28,45,6,1,0,0,18,7,1,110,6.4,1922,17:09
253,Sylvain Turgeon,1993,1995,3,LW,152,47,41,88,-55,185,30,17,0,5,24,17,0,448,10.5,,
254,Kyle Turris,2012,2015,4,C,234,62,90,152,30,116,47,12,3,12,64,25,1,610,10.2,4386,18:44
255,Shaun Van Allen,1997,2004,6,C,465,44,89,133,42,296,34,3,7,9,82,3,4,443,9.9,3577,11:43
256,David Van Drunen,2000,2000,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:38
257,Vaclav Varada,2003,2006,3,RW,117,12,27,39,7,84,10,2,0,1,26,1,0,178,6.7,1332,11:23
258,Julien Vauclair,2004,2004,1,D,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,13,12:48
259,Antoine Vermette,2004,2009,5,C,359,80,87,167,11,205,58,9,13,9,63,18,6,653,12.3,5467,15:13
260,Dennis Vial,1994,1998,5,D/LW,176,3,14,17,-22,625,3,0,0,0,13,1,0,92,3.3,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
261,Anton Volchenkov,2003,2010,7,D,428,16,78,94,61,297,16,0,0,2,63,4,11,476,3.4,8213,19:11
262,Phil Von Stefenelli,1997,1997,1,D,6,0,1,1,-3,7,0,0,0,0,0,1,0,2,0.0,,
263,Todd White,2001,2004,4,C,230,58,86,144,48,78,43,13,2,8,57,29,0,401,14.5,3990,17:20
264,Roman Wick,2011,2011,1,RW,7,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,60,8:37
265,Patrick Wiercioch,2011,2015,4,D,134,10,40,50,13,83,4,6,0,1,21,19,0,226,4.4,2165,16:09
266,Jesse Winchester,2008,2012,5,C,233,11,41,52,-8,121,9,0,2,1,40,1,0,363,3.0,2460,10:33
267,Alexei Yashin,1994,2001,7,C,504,218,273,491,-59,222,137,77,4,31,166,104,3,1711,12.7,3483,21:14
268,Juha Ylonen,2002,2002,1,C,15,1,1,2,-1,2,0,0,1,0,1,0,0,22,4.5,229,15:16
269,Jason York,1997,2001,5,D,380,25,99,124,21,309,18,7,0,3,62,35,2,699,3.6,5487,23:39
270,Rob Zamuner,2000,2001,2,LW,136,28,30,58,1,84,24,1,3,4,28,2,0,226,12.4,2018,14:50
271,Jason Zent,1997,1998,2,LW,25,3,3,6,5,13,3,0,0,0,3,0,0,21,14.3,,
272,Sergei Zholtok,1997,1998,2,C,135,22,29,51,-5,35,10,12,0,1,18,11,0,223,9.9,,
273,Mika Zibanejad,2012,2015,4,C,173,37,47,84,-10,36,28,9,0,0,34,13,0,353,10.5,2536,14:39
274,Ilya Zubov,2008,2009,2,C,11,0,2,2,-1,0,0,0,0,0,1,1,0,11,0.0,117,10:40
