
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Richard Lintner,2000,2001,2,D,83,4,10,14,-4,44,3,1,0,0,8,2,0,139,2.9,1144,13:47
122,Matthew Lombardi,2011,2011,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,30,14:49
123,Cameron Mann,2003,2003,1,RW,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,24,5:53
124,Danny Markov,2006,2006,1,D,58,0,11,11,9,62,0,0,0,0,8,1,2,59,0.0,1134,19:32
125,Brian McGrattan,2012,2013,2,RW,32,0,2,2,-1,61,0,0,0,0,2,0,0,10,0.0,172,5:22
126,Jim McKenzie,2004,2004,1,LW,61,1,3,4,-13,88,1,0,0,0,2,1,0,10,10.0,381,6:14
127,Craig Millar,2000,2001,2,D,62,3,11,14,-5,34,3,0,0,1,9,2,0,52,5.8,1023,16:29
128,Jay More,1999,1999,1,D,18,0,2,2,2,18,0,0,0,0,2,0,0,24,0.0,297,16:30
129,Jason Morgan,2004,2004,1,C,6,0,2,2,0,2,0,0,0,0,2,0,0,6,0.0,61,10:05
130,Marc Moro,2000,2002,3,D,27,0,0,0,-5,75,0,0,0,0,0,0,0,11,0.0,265,9:49
131,Simon Moser,2014,2014,1,LW,6,1,1,2,0,2,1,0,0,0,1,0,0,7,14.3,61,10:07
132,Mark Mowers,1999,2002,3,C,85,5,13,18,-6,16,5,0,0,0,13,0,0,79,6.3,850,9:59
133,Chris Mueller,2011,2013,3,C,37,2,6,8,-5,8,2,0,0,1,6,0,0,33,6.1,359,9:41
134,Rem Murray,2003,2004,2,C/LW,92,14,22,36,0,30,11,1,2,1,19,2,1,139,10.1,1563,16:59
135,Brantt Myhres,2001,2001,1,RW,20,0,0,0,-5,28,0,0,0,0,0,0,0,1,0.0,76,3:47
136,John Namestnikov,2000,2000,1,D,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,32,15:48
137,James Neal,2015,2015,1,LW,51,20,13,33,20,43,17,3,0,5,12,1,0,166,12.0,905,17:45
138,Stan Neckar,2004,2004,1,D,1,0,1,1,2,0,0,0,0,0,0,0,1,0,,15,14:59
139,Jeff Nelson,1999,1999,1,C,9,2,1,3,-1,2,2,0,0,0,1,0,0,8,25.0,145,16:09
