
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
492,Reid Simpson,2004,2004,1,LW,2,0,0,0,0,17,0,0,0,0,0,0,0,2,0.0,10,4:46
493,Ville Siren,1986,1989,4,D,199,11,45,56,14,158,9,2,0,0,27,17,1,206,5.3,,
494,Michal Sivek,2003,2003,1,C,38,3,3,6,-5,14,2,1,0,0,2,1,0,45,6.7,497,13:04
495,Martin Skoula,2010,2010,1,D,33,3,5,8,-4,6,2,1,0,0,5,0,0,23,13.0,552,16:43
496,Pavel Skrbek,1999,1999,1,D,4,0,0,0,2,2,0,0,0,0,0,0,0,1,0.0,57,14:21
497,John Slaney,2000,2000,1,D,29,1,4,5,-10,10,0,1,0,0,3,1,0,27,3.7,354,12:13
498,Jiri Slegr,1998,2001,4,D,252,24,62,86,34,337,20,2,2,3,49,10,3,433,5.5,3499,19:32
499,Doug Smith,1990,1990,1,C,10,1,1,2,-2,25,1,0,0,0,1,0,0,11,9.1,,
500,Nathan Smith,2008,2008,1,C,13,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,100,7:40
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
501,Trevor Smith,2013,2013,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,10:24
502,Bryan Smolinski,1996,1996,1,C,81,24,40,64,6,69,14,8,2,1,30,10,0,229,10.5,,
503,Carl Sneep,2012,2012,1,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,16,16:19
504,Ron Snell,1969,1970,2,RW,7,3,2,5,2,6,1,2,0,1,2,0,0,12,25.0,,
505,Ted Snell,1974,1974,1,RW,55,4,12,16,-22,8,4,0,0,0,9,1,2,64,6.3,,
506,Martin Sonnenberg,1999,2000,2,LW,58,2,3,5,-2,19,1,1,0,0,3,0,0,31,6.5,280,4:49
507,Nick Spaling,2015,2015,1,C,57,9,13,22,6,18,8,1,0,0,13,0,0,63,14.3,899,15:46
508,Bill Speer,1968,1969,2,D,102,4,17,21,-30,71,2,2,0,1,11,6,0,144,2.8,,
509,Brian Spencer,1978,1979,2,LW,86,9,11,20,-18,81,9,0,0,1,10,1,0,103,8.7,,
510,Andre St. Laurent,1982,1984,3,C,96,23,14,37,-13,130,20,2,1,1,13,1,0,165,13.9,,
511,Jordan Staal,2007,2012,6,C,431,120,128,248,53,231,89,18,13,16,97,20,11,915,13.1,8066,18:42
512,Ron Stackhouse,1974,1982,9,D,621,66,277,343,54,547,43,20,3,7,187,86,4,1342,4.9,,
513,Paul Stanton,1991,1993,3,D,206,11,38,49,10,199,8,3,0,2,29,8,1,248,4.4,,
514,Mike Stapleton,1993,1994,2,C,136,11,13,24,-12,28,7,3,1,1,7,6,0,137,8.0,,
515,Lee Stempniak,2014,2014,1,RW,21,4,7,11,5,4,4,0,0,1,7,0,0,34,11.8,339,16:07
516,Brett Sterling,2011,2011,1,LW,7,3,2,5,1,16,2,1,0,0,1,1,0,14,21.4,106,15:07
517,Kevin Stevens,1988,2002,10,LW,522,260,295,555,-40,1048,150,110,0,27,194,101,0,1631,15.9,931,14:32
518,Bob Stewart,1980,1980,1,D,65,3,7,10,-27,52,3,0,0,0,7,0,0,53,5.7,,
519,John Stewart,1971,1972,2,LW,40,4,9,13,-15,32,3,1,0,0,7,2,0,58,6.9,,
520,Karl Stewart,2007,2007,1,LW,3,0,0,0,-1,2,0,0,0,0,0,0,0,0,,10,3:23
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
521,Alek Stojanov,1996,1997,2,RW,45,2,4,6,2,86,2,0,0,0,4,0,0,15,13.3,,
522,Ryan Stone,2008,2009,2,C,8,0,1,1,0,7,0,0,0,0,1,0,0,8,0.0,59,7:23
