
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
206,Yan Kaminsky,1994,1995,2,RW,25,3,2,5,6,4,3,0,0,0,2,0,0,27,11.1,,
207,Alexander Karpovtsev,2004,2004,1,D,3,0,1,1,1,4,0,0,0,0,1,0,0,3,0.0,33,10:53
208,Darius Kasparaitis,1993,1997,5,D,232,6,40,46,-21,439,6,0,0,0,34,1,5,227,2.6,,
209,Mike Kaszycki,1978,1980,3,C,145,30,51,81,25,76,25,5,0,6,44,7,0,187,16.0,,
210,Mark Katic,2011,2011,1,D,11,0,1,1,-9,4,0,0,0,0,1,0,0,8,0.0,181,16:25
211,Matt Keith,2008,2008,1,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,32,10:41
212,Mike Kennedy,1999,1999,1,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,11,10:50
213,Alan Kerr,1985,1991,7,RW,326,69,85,154,8,691,55,13,1,8,72,13,0,595,11.6,,
214,Alexander Kharitonov,2002,2002,1,LW,5,0,0,0,-1,4,0,0,0,0,0,0,0,5,0.0,20,3:57
215,Derek King,1987,1997,11,LW,638,211,288,499,3,344,129,81,1,30,194,94,0,1409,15.0,,
216,Marko Kiprusoff,2002,2002,1,D,27,0,6,6,0,4,0,0,0,0,5,1,0,17,0.0,378,14:01
217,Anton Klementyev,2010,2010,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6:20
218,Matt Koalska,2006,2006,1,C,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,17,5:43
219,Dustin Kohn,2010,2010,1,D,22,0,4,4,-2,4,0,0,0,0,4,0,0,7,0.0,255,11:35
220,Juraj Kolnik,2001,2002,2,RW,36,6,3,9,-10,12,5,1,0,0,3,0,0,48,12.5,359,9:58
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
221,Zenon Konopka,2011,2011,1,C,82,2,7,9,-14,307,2,0,0,0,7,0,0,56,3.6,836,10:11
222,Steve Konroyd,1986,1989,4,D,169,8,41,49,11,187,4,4,0,0,29,10,2,267,3.0,,
