
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
194,Ivan Novoseltsev,2000,2004,5,RW,217,29,44,73,-40,106,24,4,1,5,34,9,1,291,10.0,2971,13:41
195,Shane O'Brien,2015,2015,1,D,6,0,1,1,-5,5,0,0,0,0,1,0,0,2,0.0,77,12:46
196,Lyle Odelein,2004,2004,1,D,82,4,12,16,-7,88,2,2,0,0,8,3,1,67,6.0,1549,18:53
197,Rostislav Olesz,2006,2011,6,LW,349,57,75,132,-9,112,45,11,1,11,64,10,1,726,7.9,5295,15:10
198,Dylan Olsen,2014,2015,2,D,88,5,15,20,-10,28,5,0,0,0,13,2,0,104,4.8,1379,15:40
199,Josh Olson,2004,2004,1,LW,5,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,41,8:16
200,Victor Oreskovich,2010,2010,1,RW,50,2,4,6,-8,26,2,0,0,0,4,0,0,55,3.6,444,8:53
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Sandis Ozolinsh,2002,2003,2,D,88,17,38,55,-19,64,10,7,0,3,17,21,0,184,9.2,2575,29:15
202,Mark Parrish,1999,2000,2,RW,154,50,31,81,-5,64,39,11,0,8,24,7,0,281,17.8,2160,14:01
203,George Parros,2013,2013,1,RW,39,1,1,2,-15,57,1,0,0,0,1,0,0,16,6.3,258,6:36
204,Serge Payer,2001,2006,2,C,114,7,5,12,-7,47,6,0,1,0,5,0,0,104,6.7,1022,8:57
205,Ville Peltonen,2007,2009,3,LW,207,34,54,88,11,79,29,5,0,1,48,5,1,374,9.1,3273,15:48
206,Alex Petrovic,2013,2015,3,D,24,0,2,2,-6,37,0,0,0,0,2,0,0,17,0.0,354,14:46
207,Kamil Piros,2004,2004,1,C,3,1,0,1,-1,0,0,1,0,0,0,0,0,1,100.0,21,6:59
208,Brandon Pirri,2014,2015,2,C,49,16,9,25,2,12,11,5,0,1,6,3,0,119,13.4,681,13:54
209,Lance Pitlick,2000,2002,3,D,165,5,8,13,-12,98,5,0,0,1,8,0,0,65,7.7,2278,13:48
210,Andrej Podkonicky,2001,2001,1,C,6,1,0,1,0,2,1,0,0,0,0,0,0,5,20.0,36,6:04
211,Jason Podollan,1997,1997,1,RW,19,1,1,2,-3,4,0,1,0,0,1,0,0,20,5.0,,
212,Vinny Prospal,2001,2001,1,C,34,4,12,16,-2,10,3,1,0,0,8,4,0,68,5.9,564,16:35
213,Jonathan Racine,2014,2014,1,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,16,15:35
214,Greg Rallo,2012,2013,2,C,11,1,0,1,-5,2,0,1,0,0,0,0,0,11,9.1,99,9:00
215,Peter Ratchuk,1999,2001,2,D,32,1,1,2,-2,10,1,0,0,0,1,0,0,45,2.2,439,13:43
216,Marty Reasoner,2011,2011,1,C,82,14,18,32,2,22,14,0,0,4,17,1,0,124,11.3,1407,17:09
