
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
137,Mike Eaves,1979,1983,5,C,207,55,78,133,2,50,36,13,6,7,58,16,4,394,14.0,,
138,Patrick Eaves,2015,2015,1,RW,28,6,7,13,3,8,3,3,0,0,5,2,0,52,11.5,356,12:42
139,Pelle Eklund,1994,1994,1,C,5,2,1,3,-1,2,2,0,0,0,1,0,0,4,50.0,,
140,Todd Elik,1992,1993,2,C,108,27,50,77,-5,173,16,8,3,2,40,9,1,194,13.9,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Jerry Engele,1976,1978,3,D,100,2,13,15,-19,162,1,0,1,1,12,1,0,96,2.1,,
142,Grant Erickson,1970,1970,1,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,
143,Loui Eriksson,2007,2013,7,LW,501,150,207,357,31,114,107,36,7,20,157,46,4,1060,14.2,9203,18:22
144,Roland Eriksson,1977,1978,2,C,158,46,83,129,-58,22,33,13,0,2,46,36,1,506,9.1,,
145,Bob Errey,1998,1998,1,LW,59,2,9,11,7,46,2,0,0,0,6,0,3,34,5.9,,
146,John Erskine,2002,2006,4,D,107,2,2,4,-19,237,2,0,0,0,2,0,0,60,3.3,1215,11:21
147,Kevin Evans,1991,1991,1,LW,4,0,0,0,-3,19,0,0,0,0,0,0,0,2,0.0,,
148,Dean Evason,1994,1995,2,C,127,19,40,59,-9,114,13,4,2,2,29,8,3,171,11.1,,
149,Bill Fairbairn,1977,1978,2,RW,57,9,21,30,-2,2,7,0,2,2,17,3,1,90,10.0,,
150,Kelly Fairchild,1999,1999,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,13,12:37
151,Tony Featherstone,1974,1974,1,RW,54,9,12,21,-9,4,7,0,2,0,11,1,0,92,9.8,,
152,Todd Fedoruk,2008,2008,1,LW,11,0,2,2,2,33,0,0,0,0,2,0,0,6,0.0,75,6:49
153,Brent Fedyk,1996,1996,1,LW,41,10,9,19,-17,30,6,4,0,0,5,4,0,71,14.1,,
154,George Ferguson,1983,1984,2,C,128,14,22,36,-7,33,13,0,1,2,18,1,3,139,10.1,,
155,Vernon Fiddler,2012,2015,4,C,259,25,56,81,-6,175,22,2,1,2,49,2,5,374,6.7,3455,13:20
156,Mike Fidler,1979,1981,3,LW,103,33,42,75,-17,61,28,5,0,3,27,15,0,238,13.9,,
157,Mark Fistric,2008,2012,5,D,257,3,20,23,16,220,3,0,0,1,18,0,2,154,1.9,3856,15:00
158,Sandy Fitzpatrick,1968,1968,1,C,18,3,6,9,0,6,3,0,0,0,4,2,0,26,11.5,,
159,John Flesch,1975,1976,2,LW,90,11,17,28,-27,94,8,3,0,1,15,2,0,103,10.7,,
160,Rob Flockhart,1980,1981,2,LW,12,1,3,4,-6,2,1,0,0,1,2,1,0,11,9.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Jon Fontas,1980,1981,2,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,
162,Maxime Fortunus,2010,2014,2,D,9,0,1,1,-5,4,0,0,0,0,1,0,0,5,0.0,137,15:16
163,Curt Fraser,1988,1990,3,LW,53,7,6,13,-27,118,6,1,0,0,3,3,0,86,8.1,,
164,Iain Fraser,1995,1995,1,C,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,,
165,Matt Fraser,2012,2013,2,LW,13,1,2,3,0,0,1,0,0,0,2,0,0,18,5.6,145,11:11
166,Ron Friest,1981,1983,3,LW,64,7,7,14,-10,191,7,0,0,0,7,0,0,55,12.7,,
167,Link Gaetz,1989,1990,2,D,17,0,2,2,-8,86,0,0,0,0,2,0,0,12,0.0,,
168,Dave Gagner,1988,1996,9,C,609,247,287,534,-12,746,144,98,5,29,166,116,5,1686,14.7,,
169,Aaron Gagnon,2010,2011,2,C,21,0,2,2,-3,0,0,0,0,0,2,0,0,11,0.0,171,8:08
170,Steve Gainey,2001,2004,3,LW,13,0,1,1,0,14,0,0,0,0,1,0,0,1,0.0,78,5:57
171,Jamie Gallimore,1978,1978,1,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
172,Gary Gambucci,1972,1974,2,C,51,2,7,9,7,9,2,0,0,0,6,1,0,29,6.9,,
173,Ryan Garbutt,2012,2015,4,C,180,29,34,63,6,209,26,0,3,4,34,0,0,361,8.0,2183,12:07
174,Mike Gartner,1989,1990,2,RW,80,41,43,84,-5,34,19,18,4,2,29,14,0,273,15.0,,
175,Cameron Gaunce,2014,2014,1,D,9,0,0,0,1,7,0,0,0,0,0,0,0,9,0.0,125,13:50
176,Aaron Gavey,1999,2000,2,C,48,7,6,13,-1,54,6,1,0,2,6,0,0,43,16.3,463,9:39
177,Stew Gavin,1989,1993,5,LW,289,39,47,86,5,232,33,0,6,2,39,1,7,494,7.9,,
178,Gary Geldart,1971,1971,1,D,4,0,0,0,1,5,0,0,0,0,0,0,0,3,0.0,,
179,Barry Gibbs,1970,1975,6,D,375,35,121,156,-34,600,22,12,1,4,81,36,4,791,4.4,,
180,Brent Gilchrist,1993,2002,6,LW,286,58,66,124,-16,115,41,12,5,10,58,7,1,494,11.7,327,12:35
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Curt Giles,1980,1991,12,D,760,40,177,217,32,625,32,7,1,4,129,39,9,745,5.4,,
182,Scott Glennie,2012,2012,1,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,10,9:35
183,Brian Glynn,1991,1992,2,D,103,10,23,33,-21,107,7,3,0,0,15,8,0,164,6.1,,
184,Pete Goegan,1968,1968,1,D,46,1,2,3,-16,30,1,0,0,0,2,0,0,35,2.9,,
185,Bill Goldsworthy,1968,1977,10,RW,670,267,239,506,-83,711,198,66,3,34,177,61,1,2237,11.9,,
186,Alex Goligoski,2011,2015,5,D,279,25,115,140,26,90,17,8,0,1,72,39,4,495,5.1,6589,23:36
187,Sergei Gonchar,2014,2015,2,D,79,2,21,23,-13,22,1,1,0,1,8,13,0,90,2.2,1377,17:26
188,Steve Gotaas,1989,1991,2,C,13,1,3,4,-2,8,0,1,0,0,2,1,0,20,5.0,,
189,Dirk Graham,1984,1988,5,W,226,67,79,146,-33,291,45,13,9,6,62,16,1,527,12.7,,
190,Danny Grant,1969,1974,6,RW,463,176,177,353,4,161,127,49,0,13,118,59,0,1367,12.9,,
191,Norm Gratton,1975,1976,2,LW,66,21,15,36,-23,22,14,7,0,1,13,1,1,139,15.1,,
192,Jari Gronstrand,1987,1987,1,D,47,1,6,7,4,27,1,0,0,0,6,0,0,32,3.1,,
193,Nicklas Grossmann,2007,2012,6,D,333,3,38,41,5,170,3,0,0,1,37,1,0,236,1.3,5920,17:46
194,Bill Guerin,2003,2006,3,RW,216,72,87,159,19,337,49,23,0,14,49,37,1,702,10.3,3870,17:55
195,Sergey Gusev,1998,1999,2,D,31,1,4,5,0,8,1,0,0,1,1,3,0,35,2.9,265,12:04
196,Marc Habscheid,1986,1989,4,RW/C,113,31,45,76,-10,48,16,12,3,3,23,19,3,248,12.5,,
197,Niklas Hagman,2006,2008,3,LW,218,50,35,85,5,101,38,6,6,10,25,7,3,404,12.4,3071,14:05
198,Anders Hakansson,1982,1983,2,LW,77,12,4,16,-11,38,8,0,4,1,4,0,0,79,15.2,,
199,Murray Hall,1968,1968,1,RW,17,2,1,3,-7,10,2,0,0,0,0,1,0,18,11.1,,
200,Mats Hallin,1986,1987,2,LW,44,3,2,5,-6,90,3,0,0,1,2,0,0,34,8.8,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Jeff Halpern,2007,2008,2,C,140,18,31,49,-9,118,15,2,1,4,27,3,1,192,9.4,2324,16:35
202,Ted Hampson,1971,1972,2,C,96,9,20,29,-2,10,3,1,5,2,16,4,0,134,6.7,,
203,Dave Hanson,1980,1980,1,D,22,1,1,2,-5,39,1,0,0,0,1,0,0,11,9.1,,
204,Mark Hardy,1989,1989,1,D,15,2,4,6,-1,26,2,0,0,1,2,2,0,19,10.5,,
205,Duke Harris,1968,1968,1,RW,22,1,4,5,-10,4,1,0,0,0,0,4,0,43,2.3,,
206,Ted Harris,1971,1974,4,D,246,11,52,63,17,294,10,1,0,1,49,2,1,283,3.9,,
207,Craig Hartsburg,1980,1989,10,D,570,98,315,413,-5,818,56,40,2,12,131,181,3,1492,6.6,,
