
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
154,Russ Courtnall,1984,1989,6,RW,309,90,128,218,-61,243,64,13,13,9,91,34,3,867,10.4,,
155,Danny Cox,1927,1930,4,LW,115,22,18,40,,63,,,,,,,,,,,
156,Joey Crabb,2011,2012,2,RW,115,14,27,41,0,57,11,0,3,6,27,0,0,126,11.1,1524,13:15
157,Mike Craig,1995,1997,3,RW,172,20,30,50,-49,116,17,3,0,2,28,2,0,297,6.7,,
158,John Craighead,1997,1997,1,RW,5,0,0,0,0,10,0,0,0,0,0,0,0,0,,,
159,Rusty Crawford,1918,1919,2,LW,26,8,6,14,,102,,,,,,,,,,,
160,Dave Creighton,1955,1960,3,C,62,6,15,21,,16,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Cory Cross,2000,2002,3,D,162,10,25,35,31,168,9,1,0,3,24,0,1,133,7.5,2638,16:16
162,Joe Crozier,1960,1960,1,D,5,0,3,3,,2,,,,,,,,,,,
163,Barry Cullen,1956,1959,4,RW,164,28,43,71,,88,,,,,,,,,,,
164,Brian Cullen,1955,1959,5,C,220,37,60,97,,80,,,,,,,,,,,
165,John Cullen,1993,1994,2,C,100,26,45,71,-10,120,14,12,0,5,25,20,0,166,15.7,,
166,Brian Curran,1988,1991,4,D,130,3,14,17,-1,512,3,0,0,0,14,0,0,40,7.5,,
167,Mariusz Czerkawski,2006,2006,1,RW,19,4,1,5,-2,6,3,1,0,0,0,1,0,41,9.8,256,13:29
168,Jerry D'Amigo,2014,2014,1,RW,22,1,2,3,-1,0,1,0,0,0,2,0,0,12,8.3,177,8:02
169,Kevin Dahl,1999,1999,1,D,3,0,0,0,0,2,0,0,0,0,0,0,0,0,,46,15:19
170,Marty Dallman,1988,1989,2,C,6,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,,
171,Vincent Damphousse,1987,1991,5,C,394,118,211,329,-41,262,87,30,1,16,160,50,1,919,12.8,,
172,Dan Daoust,1983,1990,8,C,518,87,166,253,-91,540,59,19,9,6,105,50,11,707,12.3,,
173,Harold Darragh,1932,1933,2,LW,67,6,12,18,,6,,,,,,,,,,,
174,Bob Davidson,1935,1946,12,LW,491,94,160,254,,398,,,,,,,,,,,
175,Kim Davis,1981,1981,1,C,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,,
