
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
426,Daryl Stanley,1988,1990,3,D/LW,100,6,9,15,-11,192,6,0,0,2,9,0,0,46,13.0,,
427,Ryan Stanton,2014,2015,2,D,106,3,22,25,13,63,3,0,0,0,22,0,0,116,2.6,1598,15:04
428,Mike Stapleton,2001,2001,1,C,18,1,2,3,-6,8,0,1,0,0,2,0,0,9,11.1,179,9:58
429,Ron Stern,1988,1991,4,RW,97,5,6,11,-44,480,5,0,0,0,6,0,0,77,6.5,,
430,Mike Stevens,1985,1985,1,LW,6,0,3,3,-2,6,0,0,0,0,3,0,0,10,0.0,,
431,Ralph Stewart,1971,1978,3,C,53,8,12,20,-8,4,7,1,0,1,11,1,0,84,9.5,,
432,Ron Stewart,1972,1972,1,RW,42,3,1,4,-3,10,3,0,0,0,1,0,0,19,15.8,,
433,Alek Stojanov,1995,1996,2,RW,62,0,1,1,-14,136,0,0,0,0,1,0,0,17,0.0,,
434,Steve Stone,1974,1974,1,RW,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,
435,Jason Strudwick,1998,2002,5,D,243,4,15,19,-15,367,4,0,0,1,14,0,1,82,4.9,2818,12:08
436,Marco Sturm,2012,2012,1,LW,6,0,0,0,-5,2,0,0,0,0,0,0,0,3,0.0,83,13:52
437,Alexander Sulzer,2012,2012,1,D,12,0,1,1,6,2,0,0,0,0,1,0,0,11,0.0,192,15:58
438,Raimo Summanen,1987,1988,2,LW,19,6,7,13,-5,2,5,1,0,0,5,2,0,29,20.7,,
439,Mats Sundin,2009,2009,1,C,41,9,19,28,-5,28,4,5,0,2,10,9,0,84,10.7,691,16:50
440,Patrik Sundstrom,1983,1987,5,C,374,133,209,342,-47,181,95,36,2,14,147,60,2,854,15.6,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
441,Rich Sutter,1987,1990,4,RW,291,61,61,122,-19,533,50,6,5,9,53,5,3,523,11.7,,
442,Bill Sweatt,2012,2013,2,LW,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,7:41
443,Lee Sweatt,2011,2011,1,D,3,1,1,2,4,2,1,0,0,1,1,0,0,4,25.0,40,13:23
444,Dale Tallon,1971,1973,3,D,222,44,93,137,-79,219,23,21,0,3,69,24,0,642,6.9,,
445,Jeff Tambellini,2011,2011,1,LW,62,9,8,17,10,18,8,1,0,0,5,3,0,114,7.9,731,11:47
446,Steve Tambellini,1986,1988,3,C,161,42,45,87,-57,34,23,18,1,3,18,27,0,342,12.3,,
