
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
112,Daniel Carcillo,2012,2015,3,LW,87,8,14,22,14,135,8,0,0,1,14,0,0,92,8.7,821,9:26
113,Matt Carey,2014,2014,1,LW,2,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,19,9:38
114,Keith Carney,1994,1998,5,D,271,14,47,61,64,275,12,1,1,3,39,5,3,244,5.7,,
115,Bill Carse,1940,1942,3,C,123,28,42,70,,38,,,,,,,,,,,
116,Bob Carse,1940,1943,4,LW,145,29,52,81,,36,,,,,,,,,,,
117,Bruce Cassidy,1984,1990,6,D,36,4,13,17,-10,10,1,3,0,0,6,7,0,64,6.3,,
118,John Chad,1940,1946,3,RW,80,15,22,37,,29,,,,,,,,,,,
119,Vladimir Chebaturkin,2002,2002,1,D,13,0,2,2,0,6,0,0,0,0,2,0,0,8,0.0,165,12:41
120,Lude Check,1945,1945,1,LW,26,6,2,8,,4,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
121,Chris Chelios,1991,1999,9,D,664,92,395,487,120,1495,48,37,7,13,163,210,22,1891,4.9,1776,27:19
122,Dave Christian,1993,1994,2,RW,69,4,17,21,6,12,3,1,0,1,13,3,1,81,4.9,,
123,Dave Chyzowski,1997,1997,1,LW,8,0,0,0,1,6,0,0,0,0,0,0,0,6,0.0,,
124,Enrico Ciccone,1996,1997,2,D,78,2,3,5,4,281,2,0,0,1,3,0,0,77,2.6,,
125,Hank Ciesla,1956,1957,2,C,140,18,31,49,,50,,,,,,,,,,,
126,Wendel Clark,2000,2000,1,LW/D,13,2,0,2,-2,13,2,0,0,0,0,0,0,27,7.4,164,12:37
127,Dan Cleary,1998,1999,2,RW,41,4,5,9,-3,24,4,0,0,0,5,0,0,53,7.5,502,14:21
128,Adam Clendening,2015,2015,1,D,4,1,1,2,1,2,0,1,0,0,0,1,0,2,50.0,53,13:10
129,Sylvain Cloutier,1999,1999,1,C,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,38,5:28
130,Glen Cochrane,1988,1989,2,D,79,1,8,9,-8,217,1,0,0,0,8,0,0,22,4.5,,
131,Paul Coffey,1999,1999,1,D,10,0,4,4,-6,0,0,0,0,0,1,3,0,8,0.0,154,15:22
132,Hugh Coflin,1951,1951,1,D,31,0,3,3,,33,,,,,,,,,,,
133,Danton Cole,1996,1996,1,C/RW,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,
134,Jim Conacher,1949,1952,4,C,178,49,71,120,,71,,,,,,,,,,,
135,Lionel Conacher,1934,1934,1,D,48,10,13,23,,87,,,,,,,,,,,
136,Pete Conacher,1952,1955,4,LW,131,26,20,46,,32,,,,,,,,,,,
137,Roy Conacher,1948,1952,5,LW,264,102,125,227,,44,,,,,,,,,,,
138,Rob Conn,1992,1992,1,W,2,0,0,0,1,2,0,0,0,0,0,0,0,3,0.0,,
139,Bert Connelly,1938,1938,1,LW,15,1,2,3,,4,,,,,,,,,,,
140,Tom Cook,1930,1936,7,C,313,75,92,167,,184,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
141,Joe Cooper,1939,1946,7,D,266,25,53,78,,306,,,,,,,,,,,
142,Carl Corazzini,2007,2007,1,C,7,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,76,10:47
143,Norm Corcoran,1956,1956,1,C/RW,23,1,3,4,,19,,,,,,,,,,,
144,Murray Costello,1954,1954,1,C,40,3,2,5,,6,,,,,,,,,,,
145,Sylvain Cote,2000,2000,1,D,45,6,18,24,-4,14,1,5,0,2,11,7,0,78,7.7,1051,23:21
146,Art Coulter,1932,1936,5,D,178,12,15,27,,201,,,,,,,,,,,
147,Thomas Coulter,1934,1934,1,D,2,0,0,0,,0,,,,,,,,,,,
148,Gerry Couture,1953,1954,2,RW,110,25,23,48,,36,,,,,,,,,,,
149,Rosie Couture,1929,1935,7,RW,299,48,55,103,,184,,,,,,,,,,,
150,Murray Craven,1995,1997,3,LW,157,30,59,89,22,50,21,8,1,10,50,8,1,237,12.7,,
151,Adam Creighton,1989,1997,5,C,225,78,87,165,-3,480,44,32,2,12,57,27,3,448,17.4,,
152,Dave Creighton,1955,1955,1,C,49,7,7,14,,6,,,,,,,,,,,
153,Doug Crossman,1981,1983,3,D,159,25,70,95,-3,72,12,13,0,2,41,29,0,277,9.0,,
154,Mark Cullen,2006,2006,1,C,29,7,9,16,7,2,7,0,0,0,8,1,0,45,15.6,384,13:14
155,Jassen Cullimore,2006,2011,3,D,155,2,20,22,-26,125,1,1,0,1,19,1,0,62,3.2,2429,15:40
156,Kyle Cumiskey,2015,2015,1,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,22,10:56
157,Jim Cummins,1995,1998,4,RW,199,11,13,24,-9,674,11,0,0,2,13,0,0,148,7.4,,
158,Randy Cunneyworth,1994,1994,1,LW,16,4,3,7,1,13,4,0,0,1,3,0,0,33,12.1,,
159,Les Cunningham,1940,1940,1,C,37,6,11,17,,2,,,,,,,,,,,
160,Ian Cushenan,1957,1958,2,D,72,2,8,10,,80,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
161,Denis Cyr,1983,1984,2,RW,87,19,21,40,6,21,13,6,0,1,17,4,0,108,17.6,,
162,Klas Dahlbeck,2015,2015,1,D,4,1,0,1,-1,2,1,0,0,0,0,0,0,4,25.0,42,10:23
163,Ulf Dahlen,1997,1997,1,LW,30,6,8,14,9,10,5,1,0,3,7,1,0,53,11.3,,
164,Cully Dahlstrom,1938,1945,8,C,342,88,118,206,,58,,,,,,,,,,,
165,Alain Daigle,1975,1980,6,RW,389,56,50,106,-41,122,44,11,1,3,46,3,1,441,12.7,,
166,Phillip Danault,2015,2015,1,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,9:30
167,Lorne Davis,1955,1955,1,RW,8,0,0,0,,4,,,,,,,,,,,
168,Eric Daze,1995,2006,11,RW,601,226,172,398,8,176,163,62,1,34,120,48,4,1607,14.1,6187,16:54
169,Billy Dea,1958,1958,1,LW,34,5,8,13,,4,,,,,,,,,,,
170,Kevin Dean,2000,2001,2,D,96,2,19,21,-7,42,2,0,0,0,16,1,2,107,1.9,1844,19:12
171,Louie DeBrusk,2003,2003,1,LW,4,0,0,0,0,7,0,0,0,0,0,0,0,0,,25,6:09
172,Ab DeMarco,1939,1940,2,C,19,1,5,6,,17,,,,,,,,,,,
173,Nathan Dempsey,2003,2004,2,D,125,13,40,53,-12,56,10,3,0,3,27,13,0,279,4.7,2781,22:15
174,Corb Denneny,1928,1928,1,C,18,5,0,5,,12,,,,,,,,,,,
175,Joffre Desilets,1939,1940,2,RW,74,17,20,37,,34,,,,,,,,,,,
176,Vic Desjardins,1931,1931,1,C,39,3,12,15,,11,,,,,,,,,,,
177,Al Dewsbury,1951,1956,6,D,313,26,75,101,,351,,,,,,,,,,,
178,Harry Dick,1947,1947,1,D,12,0,1,1,,12,,,,,,,,,,,
179,Ernie Dickens,1948,1951,4,D,253,9,39,48,,86,,,,,,,,,,,
180,Gerald Diduck,1995,1995,1,D,13,1,0,1,3,48,0,1,0,0,0,0,0,42,2.4,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
181,Don Dietrich,1984,1984,1,D,17,0,5,5,-1,0,0,0,0,0,5,0,0,22,0.0,,
182,Bill Dineen,1958,1958,1,RW,41,4,9,13,,8,,,,,,,,,,,
183,Robert Dirk,1994,1994,1,D,6,0,0,0,0,26,0,0,0,0,0,0,0,4,0.0,,
184,Gary Donaldson,1974,1974,1,RW,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,,
185,Dave Donnelly,1987,1987,1,C,71,6,12,18,-7,81,6,0,0,0,12,0,0,64,9.4,,
186,Ken Doraty,1927,1927,1,F,18,0,0,0,,0,,,,,,,,,,,
187,Jim Dowd,2006,2006,1,C,60,3,12,15,-5,38,3,0,0,0,12,0,0,55,5.5,763,12:43
188,Jake Dowell,2008,2011,4,C,102,9,17,26,8,80,8,0,1,0,14,0,3,97,9.3,1194,11:42
189,Aaron Downey,2001,2002,2,RW,39,1,0,1,-3,82,1,0,0,1,0,0,0,12,8.3,200,5:07
190,Mario Doyon,1989,1989,1,D,7,1,1,2,2,6,0,1,0,0,0,1,0,7,14.3,,
